99	2754
1865	2606
1917	4500
95	286
363	845
149	2233
645	3871
329	2686
3770	4010
3890	3891
3760	3812
1067	3440
2646	2665
1080	1724
809	4169
3785	3809
1686	4480
4856	4859
6	1982
2663	2665
2465	3466
448	785
1	1023
128	142
258	397
23	2285
835	5113
731	999
4292	4767
1545	2452
124	4410
943	2269
138	241
214	2801
280	378
399	524
141	1742
1024	2781
1622	2140
730	871
2945	2948
317	588
214	690
412	3699
1675	1861
315	2483
2494	3166
385	3501
238	491
663	2206
139	4553
58	3322
1053	2936
62	3364
1056	2386
845	1022
630	887
1989	3123
312	2990
3090	5278
301	3405
1971	2063
731	1097
226	410
312	560
1792	4851
925	1832
214	2421
2032	2558
299	2045
280	2068
21	2496
2472	2590
1543	1727
2156	2210
2266	3569
1066	2482
922	4220
458	2536
818	2205
363	2350
386	3224
2419	2759
868	3784
838	956
1055	3822
4091	4103
60	368
2536	2723
214	4115
137	3875
556	588
36	3046
130	396
3466	3699
774	984
547	651
887	3271
1863	2338
1	945
2529	2787
342	3703
2540	3029
4777	4781
2620	2647
161	2096
28	59
75	286
46	3183
1971	2059
1720	2537
9	2022
426	2936
1818	1854
390	911
1901	2694
328	1024
1226	2450
3	1687
214	2707
645	2131
1703	3496
2726	4477
1952	1955
656	975
2269	3279
176	2100
774	2465
630	4149
214	3243
1695	3716
386	1060
413	424
46	1847
862	1927
3459	4393
165	3463
214	5399
2434	2613
630	3079
1202	1398
2350	3180
91	386
557	2871
2799	2808
294	3104
1783	2469
2	1666
5345	5414
1914	1978
2386	2800
490	702
3	871
2721	3959
1085	3005
727	4550
4133	4143
911	1708
174	3239
1854	3592
152	1979
1729	4775
1786	1935
136	2559
328	526
188	937
23	2168
34	2056
2160	4355
3	1867
3878	4872
3021	3025
2004	2364
302	1018
315	2009
1743	4809
302	975
149	4822
458	2480
1920	4497
1660	1661
1563	3543
0	373
226	402
2296	2299
3764	3809
2125	2192
75	3496
1307	3104
143	2333
937	2824
262	1097
159	2704
868	3814
312	1339
2922	2926
29	2044
58	3021
98	2081
2373	2376
835	4141
1034	2019
4042	4061
188	200
0	208
490	3361
354	2668
2562	3992
745	1087
1979	3024
1904	4392
463	2526
3770	4141
970	4802
2179	3013
214	1835
24	2296
835	4241
2497	4369
711	2229
2118	3211
4639	5119
887	3513
253	386
967	4746
2205	3789
466	712
3	1891
3793	4141
2256	3779
799	972
363	2235
948	2024
75	3493
1577	2800
2802	2831
2081	3160
1929	2443
376	2787
2389	3870
99	659
412	2159
269	1831
825	1475
149	2536
3628	3629
390	1137
59	3332
166	798
651	4265
3496	3503
2311	2353
358	4442
1901	2967
137	1755
3058	3398
231	3574
1043	1046
645	2624
141	1725
239	244
161	524
26	2736
2624	3818
1916	2758
2477	3379
2410	2419
2947	2948
774	1917
1024	2536
317	3095
441	724
1905	2431
4938	5311
2477	2528
3777	4901
3	1726
1228	1265
2184	5414
317	3725
231	2014
1	894
1030	4746
2882	3227
3243	3572
2615	2625
143	508
97	1851
168	334
2994	3156
981	1706
507	4899
57	363
211	3454
202	3931
340	552
975	3172
1019	2685
2319	5070
214	1557
911	4238
2722	3384
79	3563
262	3197
848	2258
4102	4104
727	4533
993	1685
604	758
3	1427
117	1087
2744	2787
46	328
312	2279
2649	5446
1839	2075
560	2624
214	3105
109	3989
313	4108
2100	3670
2106	2184
645	3708
363	813
616	827
2375	4429
471	2450
3062	4549
1972	3927
299	2497
1381	5213
214	4725
102	347
3	1539
214	3588
429	1869
616	4535
3769	3772
2515	2540
3787	3809
3	1728
3903	3905
214	4706
860	2610
29	214
638	3205
1196	2317
212	312
412	971
287	4095
422	896
1789	3258
312	1697
524	2090
159	1851
986	1979
214	1823
745	2090
943	1745
151	3017
760	1183
2955	4795
487	919
1751	2888
2100	2528
967	981
3040	3251
214	5086
1860	4486
2105	2720
91	3664
1693	1758
1320	3350
214	4198
339	2818
151	2138
587	3429
835	3781
1030	3069
223	1794
2494	3176
2936	2950
1085	3104
1095	4141
309	1563
827	1839
560	1188
1971	3256
981	2212
80	386
70	379
1719	1838
2764	2936
213	2294
1914	2415
312	2694
1795	3509
35	338
2055	2602
3767	4139
815	2323
3436	4549
343	360
730	4766
99	3851
942	2212
560	1558
317	507
1062	2392
2850	3611
3337	5037
843	2146
1778	1864
224	3326
2725	3844
212	1721
36	144
636	2206
198	306
127	378
71	3474
339	1856
467	2448
2173	2178
1511	2994
231	312
214	5044
2405	4565
1015	2753
524	2272
519	1043
299	2235
942	1716
967	971
2015	3869
339	342
3	1932
214	1760
1708	2206
462	2871
981	3940
1	1060
368	386
1011	2515
107	483
2684	3976
1157	1835
119	4178
123	3459
651	1056
630	1835
124	4425
3	1816
363	3520
249	277
4398	4461
75	2820
103	3911
182	730
869	4010
3166	3719
711	2168
2136	3586
2917	2929
1683	1697
345	386
71	3464
294	2835
214	1222
312	806
412	2144
27	279
79	547
778	4116
1897	2892
1927	2855
174	2490
3704	3882
139	4554
2577	2593
524	778
262	363
312	943
907	4306
386	1832
946	2079
630	2860
91	2924
279	311
80	1732
299	5480
210	363
1916	3524
2353	3190
3132	3505
262	342
214	711
1555	2735
1795	2734
2871	4034
1893	1913
1	802
4889	4890
31	2366
6	1983
547	3147
363	3345
2528	4337
121	378
3288	3294
1963	5580
299	1009
616	3959
3282	4751
137	1888
655	4851
1848	2206
2700	2855
299	3313
342	3826
1053	4486
2517	2520
4823	4836
1821	2950
524	577
149	4665
1	835
365	401
906	4920
90	3642
386	2689
1735	4003
2019	2572
262	2871
2637	4215
142	4753
815	2773
195	2744
214	3138
1042	1511
336	3341
642	670
52	3267
2771	2955
66	3389
70	651
2357	2915
223	1821
257	2929
1680	1794
299	1034
718	1898
433	4046
848	1473
1679	4409
347	2367
1459	1931
32	313
1830	4391
946	1036
1025	3745
2823	2827
317	778
180	240
328	416
434	1007
2891	3309
652	3672
117	4151
1793	1858
1847	1901
1901	2168
671	812
106	1728
1042	2735
1964	2360
1055	1926
3013	4034
267	4111
1733	2633
1878	3868
299	4037
149	4841
336	597
630	1454
31	2063
214	3425
2941	4800
2100	3013
2906	3434
137	4494
1	752
329	651
91	166
811	5225
2815	2824
1686	4512
1015	1847
1	859
59	394
821	3412
26	748
223	1935
2922	3986
412	2166
713	3171
599	5093
149	2955
401	2352
4337	4478
59	2254
3234	3235
412	618
946	1694
970	4791
1980	2757
44	2054
405	2774
3172	4409
322	4326
2564	3839
731	916
724	4888
3998	5470
483	1290
434	439
1	1016
386	2069
900	1055
615	1097
1799	3206
1007	5112
3274	3600
156	390
948	2458
1024	2718
1161	2118
214	1680
483	518
1689	4902
2353	3210
410	2721
2401	4830
338	853
2096	3599
1169	2405
2565	3244
312	3210
4086	4090
2656	3460
2616	2652
653	3644
585	2992
552	2938
1763	2157
634	1097
1080	1903
294	386
524	2390
0	26
1939	3405
2096	2210
3928	3941
214	1848
2773	2941
212	2019
1221	1371
1270	2374
207	2474
2251	4083
214	862
294	347
2856	2867
331	2427
1458	1921
524	1373
3509	3699
653	2422
1	542
3449	3465
394	1813
82	376
2402	2423
328	812
2580	4009
623	4095
3104	3204
126	3325
2019	5160
141	1733
421	458
143	434
946	3577
1317	1728
1749	2750
711	2311
2996	5624
935	3062
130	3121
50	3135
1660	1667
4541	4545
0	421
843	5206
293	1931
12	2183
4086	4522
195	1024
4136	4139
616	3444
2137	2179
339	2666
312	942
723	730
214	2256
456	794
2720	3074
2100	2999
2602	2610
331	558
2787	3844
12	2136
636	4707
214	4999
778	882
869	3785
0	191
3813	4142
2469	3706
332	2005
2739	3293
339	2449
2130	2140
68	1200
2349	2502
1081	2531
1084	3740
490	4948
290	2104
59	304
4161	4169
2111	4461
1	432
3652	3653
1977	2063
1183	2269
943	1905
4545	4560
520	913
1784	1793
252	2950
3423	4296
1121	2962
214	4802
1281	2126
309	953
407	2056
0	220
745	862
179	180
329	3828
2796	3681
1815	2465
1055	1902
3343	4017
314	2926
2477	2498
101	1839
148	2929
2305	3421
524	1506
1	966
2553	3404
1707	2849
2714	3441
1865	2478
2274	2720
18	2401
360	1725
3097	3423
634	3171
1765	3095
806	998
560	4053
23	1694
51	368
252	2758
3775	3785
1055	4292
13	172
812	1046
2062	2102
103	3944
214	1896
2420	2519
268	416
609	3819
989	2212
131	2399
93	1794
560	3837
233	379
312	1729
447	524
2924	3004
2613	2648
424	2019
0	211
2190	2448
950	1629
2280	2403
2827	3630
3780	4142
226	386
2807	2828
3747	4142
900	2494
624	3379
638	1283
1681	1831
2599	5565
1969	3123
2176	3206
2827	5047
46	1796
147	317
434	483
3	1780
99	1749
2106	4781
2624	3703
2765	4801
434	784
3079	3421
604	2624
642	1096
124	4421
659	2654
418	2013
101	159
989	2000
448	2241
3367	3727
2759	4854
856	1794
1013	3470
3283	3286
195	1742
1832	4766
138	2998
1767	2131
2549	3165
214	1299
3750	4898
235	426
1	782
235	2771
718	2663
35	58
483	3067
109	2515
2415	4032
352	3084
214	1819
0	332
750	961
339	1797
645	772
772	1928
711	3959
412	1703
4010	4148
904	5017
851	1249
166	1029
1728	2707
36	75
4795	4800
863	2081
3062	4540
201	552
815	4802
2808	2824
1155	2787
653	3273
2439	3489
2425	4799
2467	3873
2769	4797
937	1720
226	284
214	2612
385	4443
145	2118
567	3069
49	3237
176	2500
331	2309
134	4460
1815	4707
115	410
1920	3614
2469	2675
0	335
2758	2945
630	645
2844	5082
827	2038
363	1835
1825	1905
645	1789
1805	1980
4466	4503
620	5223
1173	4380
149	2958
1157	2516
1030	4392
115	4090
368	1686
812	1697
226	1729
179	255
200	2190
2898	4377
4127	4139
2726	4500
2892	2976
60	2282
1688	2681
3166	3301
1061	5001
33	1058
3770	4143
2350	2353
3809	4155
511	651
299	2001
366	1732
3921	3941
2152	2239
1733	3131
630	2233
1796	2173
1848	3095
402	4765
730	3588
148	2100
2451	2947
1095	3814
423	2855
524	653
121	4376
39	214
137	1749
1087	3793
946	2082
312	2537
2232	4800
1685	1877
343	2489
524	1233
724	4884
900	4063
1900	2161
2096	3267
630	1624
1270	2084
670	711
145	2855
34	2179
46	418
60	354
204	3208
1235	2062
422	1578
1842	4503
2887	3723
528	1823
363	2108
532	604
1689	4952
3786	4161
2810	2812
2946	4824
1832	3206
317	363
378	2529
4077	4080
1087	1095
1085	2565
946	1835
401	2578
386	2310
258	961
2359	2912
3	1669
2492	3154
2269	2507
1729	2820
3251	3550
1313	4732
731	1752
370	1237
214	3251
835	4174
350	4481
433	599
2064	2967
943	1807
24	2392
52	2448
268	1694
1871	3878
2100	2703
2798	2807
616	1881
70	3422
3641	3646
1839	2787
95	3697
851	2111
2019	3770
4251	4276
3738	3772
2347	3586
335	1790
213	386
1015	1707
971	2341
0	18
3	1733
2157	2186
1740	2053
630	3488
2411	2426
2138	2477
630	643
26	1683
911	3055
437	911
3002	3668
1761	2374
1750	3505
2949	4848
212	1797
905	2168
645	1678
630	1799
1013	2453
3062	4557
287	1670
276	375
604	804
1686	3262
412	3154
928	5272
984	5622
117	3789
560	3292
2412	2807
60	3341
2559	3180
1043	1440
1831	3700
120	2597
214	3553
1838	2764
46	3199
657	4257
397	953
1971	3252
3673	4014
363	1927
1032	2405
36	156
137	3201
1055	4407
283	3471
434	451
363	1097
1	928
79	3569
3436	4115
2856	3666
458	3621
4290	4767
2945	4795
2130	2716
70	597
3	1777
1975	1977
421	792
630	3825
911	2276
1799	1835
111	2528
214	3867
94	3692
214	2036
4815	4819
214	1888
524	1269
320	3955
265	4058
221	2871
34	2921
421	2190
1152	1942
2151	4002
1788	4239
1024	1678
277	962
730	1954
604	5024
943	4072
402	4489
2206	3271
2547	4818
79	3385
872	967
80	1864
214	2876
159	1889
363	774
41	2996
26	1855
2647	2654
1991	1998
100	2382
1003	3516
497	2599
1085	4545
1683	2551
2323	4825
845	2452
1770	1863
997	2720
1024	3659
3202	4411
797	831
312	3197
810	1024
93	269
2099	3006
3767	3813
2477	2596
36	90
174	418
1686	4484
616	4543
552	922
251	299
262	352
1678	3715
418	3168
376	3694
12	937
1055	3228
651	913
970	4794
1690	4336
31	2364
1	490
2075	3166
458	975
2661	2669
599	4048
466	4985
232	2623
290	2206
670	2015
233	5367
112	461
774	1858
11	2118
2359	4384
871	1725
3627	4763
2626	2661
3154	3436
268	507
3789	4139
1715	2540
489	2896
119	4180
52	2166
214	2140
1024	1699
70	702
29	347
363	4835
2131	2787
838	3205
323	3149
1728	2116
269	1837
491	3043
2373	2926
2806	2830
2615	2620
24	2638
1794	2669
112	4077
140	4725
1765	1810
368	490
3	642
1055	3508
2704	3040
363	2887
2658	2661
2228	3225
463	2740
410	5011
127	2905
212	1677
560	4726
302	4186
2372	2377
2352	3149
971	2305
3423	3444
280	3561
1248	2525
102	2013
312	3176
3160	3190
111	4030
3227	4713
753	2623
2296	3697
1803	1901
226	258
410	532
1703	2296
524	4826
401	2288
583	2200
214	2020
3013	4035
2804	2814
455	475
630	3111
31	2926
843	925
296	2663
458	2547
71	3449
1015	2209
2475	2497
329	1729
2951	5423
186	379
3767	3809
872	972
2200	3599
1015	1097
299	394
106	2053
910	1087
123	434
402	1860
368	702
2038	4746
1056	4284
1855	1916
547	612
2637	2680
67	3401
1729	1856
214	2246
373	1452
3656	3739
138	4523
2404	2451
1646	1689
1680	1731
3858	4349
315	2359
3056	3770
2656	2685
1731	4239
194	918
1976	3789
2358	2919
730	3087
117	4165
188	213
410	2536
262	2549
1678	4778
899	3770
312	348
609	792
33	2972
199	4106
3	1675
312	1290
94	393
15	2375
776	1680
299	3080
235	2955
226	2438
358	3019
447	2296
772	4990
655	903
99	1831
0	266
2157	3268
67	1153
2050	3557
2624	2720
630	5369
418	3556
1087	3762
818	3780
1042	2139
900	905
3750	3794
372	1826
2286	3955
1826	1863
342	1683
207	1080
520	5024
30	263
431	5363
946	1090
291	312
993	1917
2276	2856
1022	2487
139	3424
974	5182
54	102
2961	3680
1916	4809
216	363
214	1081
2775	2960
2626	2663
4161	5376
24	2680
14	2354
2556	3317
269	1863
363	1836
90	244
1402	1912
2133	4018
191	560
483	2229
1015	3820
1	977
2353	2881
144	447
942	2720
946	2319
1024	2027
247	1727
0	286
1	599
811	899
2625	2636
4080	4630
2662	3137
1024	4107
15	2288
946	3158
123	2590
2602	3035
809	4161
52	993
2381	3870
1055	3467
1014	3421
16	2390
946	1932
1	789
3905	3927
1042	1839
306	925
312	2486
1765	2658
435	2704
306	711
3739	3814
418	871
3790	3794
960	1094
2374	3662
1024	2126
116	214
277	689
1897	2002
416	2013
412	1859
942	1018
434	3065
3374	3910
1003	2866
4533	4536
2977	2990
630	5283
1680	1837
214	2648
0	244
143	1794
823	2206
3803	4154
2948	4836
2857	2890
851	3105
1	560
3780	4689
238	3902
1242	2296
492	2787
630	730
1019	2620
277	402
812	2245
162	900
52	1682
916	2457
220	2581
1055	1755
190	3828
3095	4067
1857	3046
306	2319
91	3674
137	616
1895	4511
401	3680
412	2577
2565	2745
206	282
292	2087
1727	3274
1686	2664
299	3064
2168	2757
1085	1629
2623	2636
2361	2367
2019	2690
421	2502
1382	3043
508	5286
71	2489
386	1230
214	2740
1577	3341
4368	4369
162	2374
809	4170
13	2323
341	3997
258	410
1055	4289
108	2383
1087	3787
1317	3697
537	5226
3125	5348
1743	2081
483	1915
99	1858
998	1018
1685	5054
341	2100
972	3271
524	702
311	3683
943	1694
975	3220
2649	2754
19	2408
174	2530
390	510
772	3274
3502	4739
1714	1789
3793	5108
214	692
1	304
277	2206
412	3697
856	1015
2135	2189
1555	1678
111	2085
202	213
2128	2159
1689	3697
232	2647
518	4707
341	879
922	2455
1097	2908
214	4274
922	1593
144	409
2994	3217
1727	1850
87	180
115	358
1	995
311	3314
1097	4211
2613	2623
1954	2184
1914	2762
2583	2592
237	328
685	2088
4	1947
401	3031
339	1866
207	1897
595	696
2206	4042
2202	4220
3034	3267
70	3445
312	2737
225	630
993	3266
312	1736
141	1901
46	1971
363	5461
2528	3680
2361	2477
448	1794
595	4955
3108	4014
1683	2131
3757	3775
2159	2180
88	328
121	1097
2878	3723
2854	4658
1679	2574
1682	1872
774	1888
2102	2992
390	3520
868	3788
1055	4739
871	900
1103	2537
483	919
564	578
856	5361
2515	3057
292	3040
3715	4777
664	919
268	2580
129	1673
1046	2720
402	524
3166	3459
365	2074
1258	2538
1354	1714
3767	3775
342	1734
456	941
1371	2337
12	268
1916	2323
124	2543
2987	3225
3	1688
2449	3837
2654	2666
354	2642
19	46
1901	2138
891	3074
188	2276
851	3871
2274	3316
299	501
299	4411
831	2311
85	2850
1789	1815
293	297
630	3080
434	1555
363	886
46	2078
0	275
26	2787
248	3040
2770	3655
214	3914
871	4777
2642	3832
1046	2160
319	2296
869	5108
2002	3154
280	3679
815	2764
2760	2902
2323	2942
972	1759
524	582
645	1015
1237	2639
214	3945
25	2696
2173	4865
317	2599
2187	2294
815	2941
4841	4847
2787	4287
730	4919
2639	4338
3064	4556
141	4055
835	4143
214	2517
1560	1583
1686	2624
2636	2677
3041	3584
294	2079
214	2300
1703	1871
340	4817
559	3361
1764	3302
121	1894
201	585
1046	4738
86	3612
879	2359
887	1709
2977	2979
630	2071
547	767
948	3095
0	210
872	975
2081	4408
763	3932
2484	4418
70	524
214	418
831	3071
2945	4855
522	1074
813	815
971	2997
135	2500
483	2205
352	1015
1042	4392
2319	5351
261	1682
2664	5286
524	1702
3802	3803
630	4086
3789	4010
2056	2501
1555	3078
28	2798
363	919
212	1784
3820	4495
331	2402
117	4135
20	2467
856	1753
485	604
642	3959
971	1015
418	2586
277	518
247	386
1783	2642
1	769
59	3333
599	1188
1024	1727
5280	5563
772	921
277	2296
264	809
52	1732
1511	3661
299	2779
279	3410
214	2023
2102	2998
2100	2580
1770	3166
2108	2113
811	3794
349	2936
36	937
4452	4979
1746	1867
104	3949
2310	3204
41	2374
809	3810
1859	1860
214	4236
2374	3684
340	4838
1387	4854
4128	4776
0	37
362	2480
14	178
3	1935
724	1110
117	868
702	3439
1696	2560
1085	3839
99	2434
886	5451
701	1504
541	2787
214	2431
1916	2948
312	2707
299	1254
1812	2694
3775	4151
129	1664
371	2378
630	2634
982	4201
29	2309
4891	5527
379	2806
23	2500
214	910
352	2294
1	912
21	2480
1538	3436
3793	4142
2360	2929
390	4274
1914	3040
2412	4847
306	3372
1979	2704
214	4333
1353	2090
253	1940
3035	3040
365	884
972	2469
49	2478
686	3361
3804	5595
212	262
860	975
2308	3468
4396	4408
362	2592
156	331
2465	3847
2206	2548
33	188
99	3836
1752	3696
2048	3932
2769	4832
1929	2827
202	418
198	385
331	651
2666	3132
36	366
195	1018
71	3453
1674	2528
1859	3706
141	1746
412	1022
563	911
115	1783
299	812
337	831
1013	1840
31	2374
390	409
214	2079
4203	4485
46	261
2544	4467
212	339
156	1302
363	1020
1024	1759
858	1883
149	651
2528	2998
761	3301
815	4793
299	1882
321	2586
1024	1888
1901	1902
268	386
1813	2637
103	593
3	361
2575	3243
1683	2723
17	411
2391	2666
483	3079
1695	3462
2843	4046
34	2996
339	1805
2378	2916
1927	1954
916	947
507	4872
2407	4041
809	4143
3436	4547
3	1281
716	2319
0	222
1092	2009
911	2217
2561	2576
2408	2409
2890	3314
1751	2019
99	2641
2011	3402
2819	2829
2138	2711
3	1895
1043	1061
1898	2199
826	4326
2153	3045
916	2206
552	2759
299	362
1729	1879
71	3472
1969	2138
2360	2376
1783	2183
103	3947
1511	3010
1677	3074
151	406
226	4730
2448	2867
597	2458
1097	1823
268	1504
306	3863
898	1938
637	815
1025	4148
1	1059
1856	3274
124	416
2019	2110
195	2601
2948	4798
738	2489
3346	4036
938	5577
2816	4997
4121	4127
423	2554
3080	3844
46	2157
815	4826
818	4149
1055	1825
312	2373
376	851
1735	4410
151	304
3819	4286
630	4732
4542	4550
2465	3703
2619	2664
252	552
410	5510
2184	5345
89	3638
998	2480
2328	3231
24	2688
90	3331
3821	3832
653	842
194	248
812	975
2254	5318
3	1825
417	2100
2675	4104
2807	2819
77	2468
24	1931
299	991
1270	2106
26	2748
1772	4466
2038	4410
856	3820
901	4112
1783	3455
863	911
141	212
946	1441
3441	4545
299	2349
2439	2503
504	3996
1821	1861
2283	3363
1881	4744
1	149
139	3439
2182	2453
434	857
597	2605
1018	2356
299	2714
99	3843
1735	4001
520	599
253	2604
368	2642
142	4754
71	2814
149	235
137	3874
210	1270
4755	4758
19	2447
2171	4024
76	1977
1910	3519
1055	1905
3206	3589
214	3509
248	2034
223	4489
2822	2832
1018	2592
263	2201
386	2621
1683	1829
262	2535
524	3062
1	1006
1759	2787
851	2867
312	4518
220	1042
1013	2412
738	2228
4542	4555
1895	3826
1733	3201
4748	4775
166	674
1270	2370
1689	3959
86	630
684	1610
3	1888
1055	1703
2146	2280
3739	4148
524	4049
123	412
93	99
2673	2686
547	645
117	4149
922	1504
731	3057
1669	3238
630	2209
2363	2929
247	2011
3770	4158
43	3134
35	45
226	3458
199	2127
93	255
126	1992
4	368
1917	2529
99	2685
366	1889
616	730
1003	1241
2288	2924
1733	1784
560	702
3343	4015
812	1024
2019	2450
1684	2601
218	879
201	1002
402	3871
872	946
346	892
335	920
1395	5057
214	3051
365	4095
1753	5177
1	857
2720	4590
342	2529
61	2604
3	1766
2490	3349
2118	2163
1625	3302
342	2002
1978	2364
3775	4148
290	1055
2031	2503
58	2365
3294	4005
524	645
214	3580
75	1857
1015	1454
1838	3452
1080	2588
1901	2350
3751	4776
36	1854
2190	3274
622	5585
298	5572
0	200
727	4531
121	4336
1685	1864
1055	2027
882	1685
1956	2711
9	2030
3384	3389
731	2002
156	389
630	2496
863	2719
1768	3271
2775	4846
4024	4455
1088	2244
3071	3844
386	2822
4822	4843
2616	2654
634	2106
193	278
262	3699
312	780
4005	4353
0	99
363	2594
836	2772
412	2529
651	2449
2819	3227
2022	3213
2407	4330
2022	2871
911	4274
466	1281
214	4766
3154	3176
2056	3966
868	4168
4804	4824
2580	4010
1693	1776
3	1458
916	1976
702	2547
214	4247
1621	3686
46	3175
3820	4245
252	411
312	590
184	339
2694	2783
835	4158
776	2654
1860	4728
126	3291
138	2075
2105	3347
423	2891
911	1835
950	2305
302	363
262	1901
144	1558
352	2218
117	248
16	2397
910	4705
785	3633
2893	4427
379	388
5	1966
223	329
339	2664
4100	4505
1055	1080
2206	4110
211	2158
2105	2593
130	411
2799	2824
0	30
1767	1860
306	843
901	935
524	3943
3424	4536
349	2262
133	4454
959	3136
2948	4822
466	1269
1055	4500
838	4942
4471	4475
520	2175
376	3406
5255	5341
214	2548
1085	2027
61	3347
3269	5579
59	218
3986	3987
141	946
222	399
149	4828
2623	2658
114	1792
3629	3634
227	4332
2138	2593
0	412
998	2745
560	2431
2362	2915
993	3273
214	974
909	2492
1249	2187
3	1826
30	524
964	4542
1870	5177
144	277
485	2615
434	2132
368	1794
483	2769
314	2925
18	60
818	3789
4464	5313
651	1046
148	2927
2355	3944
1	968
26	943
3710	3819
12	2138
1895	2699
920	2787
416	767
3206	3596
188	2806
2807	2823
2366	4789
138	3210
1851	3871
713	1061
3090	4241
524	2854
166	233
3496	4279
2376	4789
2870	3190
103	3942
124	745
1694	4942
131	2398
569	671
993	3587
412	4851
950	2691
299	2327
1851	2305
1817	1832
28	244
2113	2245
1	851
1014	2890
363	3863
2613	2650
604	636
1785	1895
150	4797
3949	3953
3794	4169
1055	3869
524	4851
2319	4387
1030	4408
262	4482
424	1645
32	2909
416	651
645	1835
2452	5208
307	376
1754	2581
4020	4034
100	630
520	4483
3243	3419
811	3739
415	625
2111	2155
921	5024
0	254
642	1419
167	214
4126	5519
2304	4468
2187	2189
1013	4793
363	5416
887	1015
110	342
4160	4162
99	107
623	1837
725	2662
1860	4489
1980	2274
2443	2819
214	3768
2948	4849
2801	2827
161	299
214	5468
925	2740
26	845
19	2453
204	845
144	373
1495	4550
2915	3177
312	3347
466	4912
483	4231
13	2339
1687	2750
3799	5009
2402	2419
630	1278
718	2665
1729	5336
68	237
231	1066
97	1801
339	1802
4053	5563
1980	2842
1018	1689
391	3646
998	1571
1675	1902
637	2081
772	1032
149	2871
397	507
780	4048
26	2540
1711	1891
815	4803
524	3837
2854	3446
2311	2992
413	2349
1873	2547
354	3493
1817	2164
1085	2002
879	1003
838	1901
93	2694
2363	2377
311	3040
410	418
291	711
244	3437
365	410
1794	3703
971	3488
4136	4151
1965	1967
2176	3686
3842	3881
2022	3179
1697	3687
975	4422
170	328
3799	4433
1055	4336
412	1851
862	981
630	4830
259	4377
358	401
368	1789
1373	5030
2425	4816
755	4168
1961	3092
214	4432
297	1677
4046	4303
2656	3140
1729	3710
156	2232
3762	3770
312	2936
900	2444
1229	1496
727	4543
730	4705
99	3871
126	3001
2048	2206
1258	2025
524	5177
252	340
3056	4120
2138	2374
412	2733
870	2314
214	3077
2787	4783
199	2157
46	2027
268	2019
1055	1773
214	949
403	2641
1793	2639
1683	1714
2051	2877
1788	1815
1	238
1221	2670
121	4378
116	313
524	4663
2941	4795
1029	1278
2658	2669
3140	3335
1866	3374
52	3045
558	615
4793	4832
513	2486
458	1678
3	1853
753	2465
52	331
2164	3601
659	2787
484	1421
797	1024
1	518
71	3460
26	2757
668	2566
2084	2374
323	2999
2172	3279
3057	3844
0	117
122	2500
716	4862
3062	3064
2896	2968
342	3069
2914	3416
570	2285
159	4460
655	4707
836	2774
4368	4383
4845	4847
145	2874
971	5302
463	2075
107	723
1055	2160
431	670
248	2561
3754	3778
151	2924
519	1080
3	80
2620	2654
1	938
3739	3757
95	1803
92	2340
1138	3498
339	630
214	1793
3964	3966
1678	2953
2420	5423
730	1466
312	3095
630	942
1860	4723
1580	4062
887	1883
3	478
485	2324
368	597
70	3424
778	1278
3888	3889
2452	2691
95	3699
2405	3065
2364	2368
299	4399
179	376
351	3135
213	388
0	16
1888	2694
1860	1901
612	1024
214	3076
59	388
206	416
1683	3029
1832	2210
137	3690
630	642
478	483
925	4417
353	3925
101	3897
879	2761
630	1702
628	2245
1680	2720
214	636
2415	2457
360	3472
1042	2038
524	1003
616	4533
272	344
2363	2369
365	4411
998	2564
780	4408
1	698
738	2013
973	5143
1729	2467
418	2041
243	2905
2818	3824
60	3337
404	1124
13	2300
2206	2879
26	2746
645	4516
1307	2353
1686	4936
812	2843
312	2038
981	2241
3071	3590
150	1989
2953	4816
805	2313
469	1815
645	730
95	547
363	1926
1670	3638
874	2469
2473	4278
214	687
1867	2613
4151	4776
730	3231
642	733
972	3192
365	3159
1539	3335
801	1034
850	2547
1103	3206
99	3876
4834	4845
2965	3787
721	941
1453	2755
1754	3421
784	851
1211	3347
138	1024
2613	2616
970	4847
2817	2827
176	4455
1024	3895
1783	1864
1860	3262
339	1733
25	2697
525	636
616	901
188	372
2323	4808
308	1809
438	4874
3094	4561
2775	2949
101	226
137	1821
214	3779
231	3228
2621	2666
51	2459
1816	2199
998	2783
2210	2537
368	1948
46	2087
2151	2159
2000	2014
907	4209
1940	1945
1852	3421
23	2315
975	4396
4013	4022
483	4422
398	645
3210	3211
778	863
0	161
1024	3624
1015	1687
835	3804
2323	4824
390	3630
3336	4142
469	984
1689	1781
428	790
1440	4738
1018	1863
412	845
2722	5457
294	304
349	2905
2288	2363
1767	1775
214	2997
940	1061
609	1689
630	3773
214	781
139	946
1055	1794
33	2971
2331	3678
2176	2210
46	3205
214	2902
628	830
2807	2808
723	1046
47	2217
15	1964
3775	3780
2971	2988
701	1257
312	986
968	4396
54	2925
18	388
547	2092
148	2349
1965	2057
630	1589
199	226
2483	3958
731	812
725	2472
149	4824
946	1751
3441	4541
845	1728
1800	2296
2799	2801
1565	2202
1577	1605
2187	4440
1674	2310
975	1200
900	1024
1728	3538
0	243
299	1635
558	5241
2493	2504
22	2506
283	2359
119	4183
2206	3279
2009	2494
3	1706
4836	4843
812	2718
363	1046
222	1565
1970	3196
